Date, tu.1c_pvbp:internal ,fv.1c_pvbp:internal,ty.1c_pvbp:internal,us.1c_pvbp:internal
1996-08-15, 1.8164 , 4.0897 ,6.2111, 10.83 
1996-08-16, 1.8111 , 4.0922 ,6.21, 10.90 
1996-08-19, 1.8073 , 4.0815 ,6.1956, 10.84 
1996-08-20, 1.8045 , 4.0799 ,6.1884, 10.84 
1996-08-21, 1.8010 , 4.0717 ,6.1783, 10.86 
1996-08-22, 1.7979 , 4.0648 ,6.1667, 10.84 
1996-08-23, 1.7862 , 4.0378 ,6.128, 10.76 
1996-08-26, 1.7798 , 4.0166 ,6.1079, 10.62 
1996-08-27, 1.7778 , 4.0173 ,6.1261, 10.63 
1996-08-28, 1.7747 , 4.0150 ,6.0944, 10.61 
1996-08-29, 1.7699 , 4.0017 ,6.0776, 10.51 
1996-08-30, 1.9353 , 4.2022 ,6.2703, 10.81 
1996-09-03, 1.9350 , 4.1992 ,6.255, 10.85 
1996-09-04, 1.9325 , 4.1913 ,6.2629, 10.80 
1996-09-05, 1.9312 , 4.1853 ,6.2666, 10.76 
1996-09-06, 1.9347 , 4.1776 ,6.2669, 10.75 
1996-09-09, 1.9362 , 4.1753 ,6.2655, 10.77 
1996-09-10, 1.9350 , 4.1712 ,6.2605, 10.71 
1996-09-11, 1.9346 , 4.1674 ,6.2618, 10.75 
1996-09-12, 1.9352 , 4.1722 ,6.2513, 10.80 
1996-09-13, 1.9419 , 4.1849 ,6.2548, 10.93 
1996-09-16, 1.9422 , 4.1844 ,6.2453, 10.93 
1996-09-17, 1.9384 , 4.1682 ,6.2248, 10.82 
1996-09-18, 1.9363 , 4.1611 ,6.2337, 10.83 
1996-09-19, 1.9352 , 4.1558 ,6.2251, 10.81 
1996-09-20, 1.9360 , 4.1554 ,6.2161, 10.79 
1996-09-23, 1.9364 , 4.1547 ,6.2124, 10.85 
1996-09-24, 1.9406 , 4.1590 ,6.2171, 10.93 
1996-09-25, 1.9441 , 4.1721 ,6.2184, 10.92 
1996-09-26, 1.8902 , 4.1754 ,6.2278, 10.94 
1996-09-27, 1.9462 , 4.1671 ,6.2161, 10.90 
1996-09-30, 1.9418 , 4.1621 ,6.2081, 10.85 
1996-10-01, 1.9416 , 4.1616 ,6.2127, 10.91 
1996-10-02, 1.9412 , 4.1676 ,6.2146, 10.92 
1996-10-03, 1.9395 , 4.1608 ,6.2005, 10.92 
1996-10-04, 1.9405 , 4.1740 ,6.2153, 11.05 
1996-10-07, 1.9352 , 4.1609 ,6.1925, 10.99 
1996-10-08, 1.9321 , 4.1547 ,6.1835, 10.99 
1996-10-09, 1.9224 , 4.1492 ,6.1714, 10.93 
1996-10-10, 1.9181 , 4.1413 ,6.1698, 10.88 
1996-10-11, 1.9122 , 4.1375 ,6.1707, 10.94 
1996-10-15, 1.9088 , 4.1325 ,6.1627, 10.91 
1996-10-16, 1.9060 , 4.1290 ,6.1509, 10.87 
1996-10-17, 1.9059 , 4.1369 ,6.1583, 10.96 
1996-10-18, 1.8976 , 4.1299 ,6.1534, 10.96 
1996-10-21, 1.8914 , 4.1211 ,6.1288, 10.92 
1996-10-22, 1.8872 , 4.1120 ,6.1181, 10.89 
1996-10-23, 1.8852 , 4.1126 ,6.136, 10.92 
1996-10-24, 1.8824 , 4.1075 ,6.1425, 10.89 
1996-10-25, 1.8752 , 4.1082 ,6.1448, 10.91 
1996-10-28, 1.8717 , 4.1029 ,6.1365, 10.89 
1996-10-29, 1.8753 , 4.1285 ,6.1746, 11.07 
1996-10-30, 1.8721 , 4.1219 ,6.1696, 11.06 
1996-10-31, 1.8701 , 4.1235 ,6.166, 11.08 
1996-11-01, 1.8610 , 4.1112 ,6.1287, 11.02 
1996-11-04, 1.8586 , 4.1098 ,6.123, 11.02 
1996-11-05, 1.8573 , 4.1167 ,6.1391, 11.11 
1996-11-06, 1.8541 , 4.1116 ,6.1337, 11.06 
1996-11-07, 1.8521 , 4.1141 ,6.1453, 11.12 
1996-11-08, 1.8398 , 4.0998 ,6.1271, 11.10 
1996-11-12, 1.8390 , 4.1084 ,6.1501, 11.18 
1996-11-13, 1.8362 , 4.1048 ,6.1434, 11.17 
1996-11-14, 1.8360 , 4.1119 ,6.1581, 11.22 
1996-11-15, 1.8273 , 4.1013 ,6.1393, 11.16 
1996-11-18, 1.8237 , 4.0952 ,6.1281, 11.14 
1996-11-19, 1.8213 , 4.0969 ,6.1375, 11.21 
1996-11-20, 1.8188 , 4.0994 ,6.1485, 11.24 
1996-11-21, 1.8157 , 4.0935 ,6.1409, 11.21 
1996-11-22, 1.8066 , 4.0843 ,6.1287, 11.19 
1996-11-25, 1.8042 , 4.0846 ,6.1328, 11.20 
1996-11-26, 1.9655 , 4.0825 ,6.1288, 11.19 
1996-11-27, 1.9655 , 4.0769 ,6.123, 11.16 
1996-11-29, 1.9694 , 4.0828 ,6.1491, 11.27 
1996-12-02, 1.9690 , 4.3307 ,6.6329, 11.62 
1996-12-03, 1.9694 , 4.3291 ,6.6329, 11.62 
1996-12-04, 1.9660 , 4.3130 ,6.5942, 11.53 
1996-12-05, 1.9628 , 4.2951 ,6.5541, 11.38 
1996-12-06, 1.9625 , 4.2775 ,6.5374, 11.38 
1996-12-09, 1.9639 , 4.2800 ,6.5354, 11.42 
1996-12-10, 1.9631 , 4.2762 ,6.5327, 11.40 
1996-12-11, 1.9582 , 4.2474 ,6.4791, 11.23 
1996-12-12, 1.9570 , 4.2384 ,6.4599, 11.19 
1996-12-13, 1.9597 , 4.2443 ,6.481, 11.28 
1996-12-16, 1.9573 , 4.2314 ,6.4615, 11.21 
1996-12-17, 1.9557 , 4.2204 ,6.4388, 11.20 
1996-12-18, 1.9525 , 4.2095 ,6.4285, 11.15 
1996-12-19, 1.9569 , 4.2256 ,6.4569, 11.27 
1996-12-20, 1.9573 , 4.2161 ,6.4492, 11.27 
1996-12-23, 1.9565 , 4.2109 ,6.4463, 11.25 
1996-12-24, 1.9565 , 4.2061 ,6.4327, 11.24 
1996-12-26, 1.9566 , 4.2024 ,6.4308, 11.21 
1996-12-27, 1.9581 , 4.1982 ,6.4359, 11.26 
1996-12-30, 1.9584 , 4.1951 ,6.4226, 11.23 
1996-12-31, 1.9494 , 4.1685 ,6.3811, 11.09 
1997-01-02, 1.9422 , 4.1547 ,6.3506, 10.97 
1997-01-03, 1.9346 , 4.1468 ,6.3492, 10.97 
1997-01-06, 1.9314 , 4.1396 ,6.3353, 10.95 
1997-01-07, 1.9282 , 4.1315 ,6.3259, 10.90 
1997-01-08, 1.9246 , 4.1263 ,6.3295, 10.89 
1997-01-09, 1.9237 , 4.1323 ,6.3334, 10.97 
1997-01-10, 1.9105 , 4.1040 ,6.2858, 10.83 
1997-01-13, 1.9077 , 4.0995 ,6.2748, 10.83 
1997-01-14, 1.9137 , 4.1125 ,6.2904, 10.94 
1997-01-15, 1.9063 , 4.1124 ,6.288, 10.92 
1997-01-16, 1.9016 , 4.1004 ,6.2657, 10.87 
1997-01-17, 1.8916 , 4.0955 ,6.2682, 10.89 
1997-01-21, 1.8895 , 4.0964 ,6.2749, 10.94 
1997-01-22, 1.8863 , 4.0900 ,6.2603, 10.88 
1997-01-23, 1.8819 , 4.0806 ,6.2496, 10.85 
1997-01-24, 1.8739 , 4.0631 ,6.24, 10.79 
1997-01-27, 1.8695 , 4.0542 ,6.2243, 10.77 
1997-01-28, 1.8692 , 4.0580 ,6.2208, 10.77 
1997-01-29, 1.8667 , 4.0593 ,6.217, 10.79 
1997-01-30, 1.8654 , 4.0608 ,6.2255, 10.80 
1997-01-31, 1.8591 , 4.0683 ,6.2439, 10.88 
1997-02-03, 1.8585 , 4.0751 ,6.2566, 10.88 
1997-02-04, 1.8560 , 4.0737 ,6.2525, 10.88 
1997-02-05, 1.8520 , 4.0670 ,6.2401, 10.87 
1997-02-06, 1.8484 , 4.0627 ,6.2318, 10.85 
1997-02-07, 1.8422 , 4.0653 ,6.2465, 10.85 
1997-02-10, 1.8394 , 4.0619 ,6.2403, 10.83 
1997-02-11, 1.8363 , 4.0584 ,6.2417, 10.85 
1997-02-12, 1.8327 , 4.0534 ,6.23, 10.85 
1997-02-13, 1.8329 , 4.0648 ,6.2599, 10.92 
1997-02-14, 1.8231 , 4.0611 ,6.269, 11.01 
1997-02-18, 1.8200 , 4.0561 ,6.265, 10.97 
1997-02-19, 1.8168 , 4.0510 ,6.246, 10.94 
1997-02-20, 1.8127 , 4.0385 ,6.2183, 10.88 
1997-02-21, 1.8038 , 4.0288 ,6.2063, 10.84 
1997-02-24, 1.7999 , 4.0208 ,6.1915, 10.80 
1997-02-25, 1.7963 , 4.0165 ,6.1859, 10.80 
1997-02-26, 1.7870 , 3.9782 ,6.1073, 10.56 
1997-02-27, 1.9460 , 3.9717 ,6.0967, 10.56 
1997-02-28, 1.9458 , 4.2362 ,6.0987, 10.98 
1997-03-03, 1.9454 , 4.2320 ,6.2663, 10.95 
1997-03-04, 1.9445 , 4.2215 ,6.2508, 10.92 
1997-03-05, 1.9448 , 4.2220 ,6.2519, 10.90 
1997-03-06, 1.9434 , 4.2143 ,6.2435, 10.89 
1997-03-07, 1.9468 , 4.2136 ,6.2364, 10.90 
1997-03-10, 1.9460 , 4.2092 ,6.2254, 10.87 
1997-03-11, 1.9463 , 4.2055 ,6.2213, 10.88 
1997-03-12, 1.9443 , 4.1973 ,6.2114, 10.84 
1997-03-13, 1.9390 , 4.1729 ,6.1946, 10.76 
1997-03-14, 1.9402 , 4.1712 ,6.1776, 10.77 
1997-03-17, 1.9400 , 4.1649 ,6.1761, 10.76 
1997-03-18, 1.9395 , 4.1595 ,6.1613, 10.75 
1997-03-19, 1.9386 , 4.1520 ,6.155, 10.74 
1997-03-20, 1.9378 , 4.1461 ,6.1376, 10.70 
1997-03-21, 1.9367 , 4.1363 ,6.1135, 10.66 
1997-03-24, 1.9368 , 4.1377 ,6.1072, 10.67 
1997-03-25, 1.9351 , 4.1265 ,6.1006, 10.61 
1997-03-26, 1.9302 , 4.1177 ,6.0957, 10.59 
1997-03-27, 1.9265 , 4.0867 ,6.0837, 10.48 
1997-03-31, 1.9247 , 4.0881 ,6.0896, 10.48 
1997-04-01, 1.9229 , 4.0889 ,6.0693, 10.51 
1997-04-02, 1.9215 , 4.0847 ,6.0554, 10.51 
1997-04-03, 1.9198 , 4.0838 ,6.0554, 10.50 
1997-04-04, 1.9094 , 4.0631 ,6.0355, 10.44 
1997-04-07, 1.9076 , 4.0670 ,6.0209, 10.46 
1997-04-08, 1.9061 , 4.0606 ,6.0174, 10.46 
1997-04-09, 1.9036 , 4.0581 ,6.0175, 10.41 
1997-04-10, 1.9001 , 4.0531 ,6.0122, 10.42 
1997-04-11, 1.8884 , 4.0345 ,5.9988, 10.33 
1997-04-14, 1.8868 , 4.0302 ,6.0001, 10.34 
1997-04-15, 1.8843 , 4.0415 ,5.9954, 10.41 
1997-04-16, 1.8840 , 4.0370 ,5.9719, 10.36 
1997-04-17, 1.8796 , 4.0402 ,5.9659, 10.40 
1997-04-18, 1.8747 , 4.0359 ,5.9738, 10.41 
1997-04-21, 1.8690 , 4.0280 ,5.9596, 10.36 
1997-04-22, 1.8805 , 4.0284 ,5.9701, 10.40 
1997-04-23, 1.8687 , 4.0191 ,5.9676, 10.36 
1997-04-24, 1.8586 , 4.0122 ,5.9697, 10.32 
1997-04-25, 1.8491 , 4.0001 ,5.941, 10.33 
1997-04-28, 1.8499 , 4.0005 ,5.9384, 10.34 
1997-04-29, 1.8510 , 4.0275 ,5.9739, 10.44 
1997-04-30, 1.8503 , 4.0376 ,5.9975, 10.46 
1997-05-01, 1.8467 , 4.0374 ,5.9831, 10.49 
1997-05-02, 1.8392 , 4.0297 ,5.9633, 10.46 
1997-05-05, 1.8361 , 4.0266 ,5.9482, 10.46 
1997-05-06, 1.8357 , 4.0224 ,5.9447, 10.48 
1997-05-07, 1.8275 , 4.0068 ,5.9181, 10.40 
1997-05-08, 1.8267 , 4.0102 ,5.9318, 10.45 
1997-05-09, 1.8208 , 4.0146 ,5.944, 10.49 
1997-05-12, 1.8191 , 4.0155 ,5.9444, 10.50 
1997-05-13, 1.8139 , 3.9993 ,5.9186, 10.42 
1997-05-14, 1.8154 , 4.0030 ,5.9239, 10.45 
1997-05-15, 1.8105 , 4.0026 ,5.925, 10.46 
1997-05-16, 1.8012 , 3.9890 ,5.9077, 10.41 
1997-05-19, 1.7978 , 3.9841 ,5.8996, 10.41 
1997-05-20, 1.7968 , 3.9864 ,5.8988, 10.37 
1997-05-21, 1.7940 , 3.9782 ,5.8842, 10.31 
1997-05-22, 1.7904 , 3.9709 ,5.8761, 10.29 
1997-05-23, 1.7802 , 3.9629 ,5.871, 10.29 
1997-05-27, 1.7762 , 3.9513 ,5.8501, 10.24 
1997-05-28, 1.7721 , 3.9463 ,5.8401, 10.21 
1997-05-29, 1.7706 , 3.9496 ,5.8507, 10.26 
1997-05-30, 1.7652 , 3.9570 ,5.8761, 10.75 
1997-06-02, 1.9422 , 4.2323 ,6.052, 10.74 
1997-06-03, 1.9434 , 4.2380 ,6.0536, 10.75 
1997-06-04, 1.9426 , 4.2338 ,6.0481, 10.73 
1997-06-05, 1.9424 , 4.2272 ,6.0366, 10.73 
1997-06-06, 1.9463 , 4.2373 ,6.0455, 10.84 
1997-06-09, 1.9426 , 4.2247 ,6.027, 10.74 
1997-06-10, 1.9418 , 4.2175 ,6.0253, 10.74 
1997-06-11, 1.9431 , 4.2190 ,6.0238, 10.73 
1997-06-12, 1.9464 , 4.2422 ,6.0411, 10.82 
1997-06-13, 1.9476 , 4.2318 ,6.0574, 10.85 
1997-06-16, 1.9480 , 4.2326 ,6.0506, 10.85 
1997-06-17, 1.9469 , 4.2242 ,6.0393, 10.83 
1997-06-18, 1.9480 , 4.2285 ,6.038, 10.86 
1997-06-19, 1.9476 , 4.2256 ,6.0295, 10.84 
1997-06-20, 1.9583 , 4.2179 ,6.0254, 10.87 
1997-06-23, 1.9471 , 4.2105 ,6.0123, 10.82 
1997-06-24, 1.9468 , 4.2049 ,6.0095, 10.82 
1997-06-25, 1.9532 , 4.2006 ,6.0049, 10.74 
1997-06-26, 1.9488 , 4.1852 ,5.9789, 10.68 
1997-06-27, 1.9446 , 4.1808 ,5.9722, 10.72 
1997-06-30, 1.9398 , 4.1682 ,5.9524, 10.65 
1997-07-01, 1.9387 , 4.1758 ,5.9641, 10.70 
1997-07-02, 1.9365 , 4.1815 ,5.9687, 10.75 
1997-07-03, 1.9262 , 4.1908 ,5.9937, 10.84 
1997-07-07, 1.9246 , 4.1924 ,6.0045, 10.91 
1997-07-08, 1.9212 , 4.1880 ,5.9979, 10.90 
1997-07-09, 1.9200 , 4.1927 ,6.0049, 10.94 
1997-07-10, 1.9174 , 4.1891 ,5.9984, 10.92 
1997-07-11, 1.9142 , 4.1817 ,5.9988, 10.95 
1997-07-14, 1.9049 , 4.1747 ,5.9837, 10.93 
1997-07-15, 1.9023 , 4.1696 ,5.9801, 10.92 
1997-07-16, 1.9007 , 4.1778 ,6.0009, 10.99 
1997-07-17, 1.8980 , 4.1766 ,5.9975, 10.99 
1997-07-18, 1.8888 , 4.1595 ,5.9728, 10.93 
1997-07-21, 1.8848 , 4.1513 ,5.9599, 10.91 
1997-07-22, 1.8961 , 4.1687 ,5.9986, 11.07 
1997-07-23, 1.8827 , 4.1682 ,6.002, 11.09 
1997-07-24, 1.8799 , 4.1654 ,5.997, 11.06 
1997-07-25, 1.8712 , 4.1530 ,5.9774, 11.03 
1997-07-28, 1.8696 , 4.1557 ,5.9883, 11.08 
1997-07-29, 1.8695 , 4.1621 ,6.0045, 11.13 
1997-07-30, 1.8680 , 4.1670 ,6.0199, 11.17 
1997-07-31, 1.8703 , 4.1727 ,6.031, 11.22 
1997-08-01, 1.8575 , 4.1294 ,5.949, 10.93 
1997-08-04, 1.8490 , 4.1202 ,5.9361, 10.91 
1997-08-05, 1.8439 , 4.1150 ,5.9277, 10.90 
1997-08-06, 1.8469 , 4.1155 ,5.9338, 10.91 
1997-08-07, 1.8447 , 4.1072 ,5.9171, 10.85 
1997-08-08, 1.8270 , 4.0743 ,5.8605, 10.70 
1997-08-11, 1.8255 , 4.0748 ,5.8614, 10.68 
1997-08-12, 1.8238 , 4.0689 ,5.8516, 10.64 
1997-08-13, 1.8238 , 4.0745 ,5.8565, 10.67 
1997-08-14, 1.8240 , 4.0839 ,5.8813, 10.74 
1997-08-15, 1.8199 , 4.0823 ,5.8762, 10.74 
1997-08-18, 1.8190 , 4.0877 ,5.8941, 10.82 
1997-08-19, 1.8151 , 4.0827 ,5.8902, 10.82 
1997-08-20, 1.8105 , 4.0745 ,5.8779, 10.76 
1997-08-21, 1.8010 , 4.0625 ,5.8507, 10.67 
1997-08-22, 1.7905 , 4.0442 ,5.8195, 10.57 
1997-08-25, 1.7861 , 4.0378 ,5.8071, 10.56 
1997-08-26, 1.7897 , 4.0357 ,5.8085, 10.57 
1997-08-27, 1.7866 , 4.0306 ,5.8058, 10.57 
1997-08-28, 1.7801 , 4.0414 ,5.8336, 10.72 
1997-08-29, 2.0258 , 4.0226 ,6.1016, 10.91 
1997-09-02, 2.0216 , 4.2550 ,6.1021, 10.95 
1997-09-03, 2.0187 , 4.2489 ,6.0907, 10.91 
1997-09-04, 2.0159 , 4.2419 ,6.0843, 10.91 
1997-09-05, 2.0046 , 4.2301 ,6.0729, 10.86 
1997-09-08, 2.0018 , 4.2292 ,6.0702, 10.87 
1997-09-09, 1.9996 , 4.2248 ,6.065, 10.87 
1997-09-10, 1.9960 , 4.2181 ,6.055, 10.84 
1997-09-11, 1.9931 , 4.2132 ,6.0454, 10.80 
1997-09-12, 1.9861 , 4.2227 ,6.0618, 10.88 
1997-09-15, 1.9839 , 4.2220 ,6.0595, 10.90 
1997-09-16, 1.9814 , 4.2525 ,6.1216, 11.12 
1997-09-17, 1.9753 , 4.2511 ,6.1235, 11.13 
1997-09-18, 1.9784 , 4.2445 ,6.1168, 11.14 
1997-09-19, 1.9725 , 4.2356 ,6.1118, 11.15 
1997-09-22, 1.9694 , 4.2381 ,6.1219, 11.18 
1997-09-23, 1.9659 , 4.2300 ,6.1025, 11.13 
1997-09-24, 1.9638 , 4.2347 ,6.1181, 11.20 
1997-09-25, 1.9587 , 4.2158 ,6.0819, 11.09 
1997-09-26, 1.9519 , 4.2155 ,6.091, 11.13 
1997-09-29, 1.9490 , 4.2126 ,6.0824, 11.10 
1997-09-30, 1.9463 , 4.2076 ,6.0724, 11.06 
1997-10-01, 1.9455 , 4.2191 ,6.1011, 11.19 
1997-10-02, 1.9441 , 4.2202 ,6.1066, 11.23 
1997-10-03, 1.9385 , 4.2123 ,6.0986, 11.23 
1997-10-06, 1.9372 , 4.2187 ,6.1164, 11.29 
1997-10-07, 1.9332 , 4.2189 ,6.123, 11.32 
1997-10-08, 1.9261 , 4.1894 ,6.0643, 11.12 
1997-10-09, 1.9255 , 4.1804 ,6.0529, 11.11 
1997-10-10, 1.9115 , 4.1610 ,6.0188, 10.98 
1997-10-14, 1.9078 , 4.1712 ,6.0441, 11.08 
1997-10-15, 1.9063 , 4.1616 ,6.0263, 11.03 
1997-10-16, 1.9035 , 4.1573 ,6.0232, 11.03 
1997-10-17, 1.8894 , 4.1345 ,5.9878, 10.96 
1997-10-20, 1.8862 , 4.1341 ,5.9902, 10.97 
1997-10-21, 1.8827 , 4.1306 ,5.9886, 10.95 
1997-10-22, 1.8803 , 4.1323 ,5.9897, 10.97 
1997-10-23, 1.8830 , 4.1490 ,6.0267, 11.09 
1997-10-24, 1.8772 , 4.1451 ,6.0271, 11.16 
1997-10-27, 1.8777 , 4.1697 ,6.0713, 11.24 
1997-10-28, 1.8704 , 4.1463 ,6.0368, 11.12 
1997-10-29, 1.8712 , 4.1563 ,6.0592, 11.24 
1997-10-30, 1.8684 , 4.1640 ,6.0805, 11.31 
1997-10-31, 1.8601 , 4.1577 ,6.0777, 11.36 
1997-11-03, 1.8537 , 4.1405 ,6.0434, 11.25 
1997-11-04, 1.8502 , 4.1286 ,6.0212, 11.17 
1997-11-05, 1.8472 , 4.1266 ,6.0225, 11.18 
1997-11-06, 1.8456 , 4.1313 ,6.0401, 11.25 
1997-11-07, 1.8373 , 4.1207 ,6.0286, 11.25 
1997-11-10, 1.8348 , 4.1114 ,6.0177, 11.23 
1997-11-12, 1.8281 , 4.1116 ,6.0213, 11.25 
1997-11-13, 1.8261 , 4.1125 ,6.027, 11.25 
1997-11-14, 1.8179 , 4.1047 ,6.0206, 11.27 
1997-11-17, 1.8148 , 4.1041 ,6.0253, 11.31 
1997-11-18, 1.8118 , 4.1005 ,6.0214, 11.31 
1997-11-19, 1.8094 , 4.1029 ,6.0313, 11.35 
1997-11-20, 1.8051 , 4.0948 ,6.0178, 11.32 
1997-11-21, 1.7987 , 4.0937 ,6.0209, 11.34 
1997-11-24, 1.7953 , 4.0821 ,6.0013, 11.28 
1997-11-25, 1.7907 , 4.0778 ,5.9995, 11.30 
1997-11-26, 1.7842 , 4.0692 ,5.9896, 11.31 
1997-11-28, 2.0302 , 4.3507 ,6.1814, 11.56 
1997-12-01, 2.0264 , 4.3499 ,6.1792, 11.56 
1997-12-02, 2.0233 , 4.3472 ,6.1763, 11.54 
1997-12-03, 2.0228 , 4.3493 ,6.1818, 11.56 
1997-12-04, 2.0209 , 4.3502 ,6.1769, 11.56 
1997-12-05, 2.0088 , 4.3223 ,6.1408, 11.49 
1997-12-08, 2.0033 , 4.3104 ,6.1135, 11.38 
1997-12-09, 2.0016 , 4.3115 ,6.1161, 11.38 
1997-12-10, 2.0017 , 4.3209 ,6.1362, 11.42 
1997-12-11, 2.0016 , 4.3330 ,6.1669, 11.54 
1997-12-12, 1.9955 , 4.3383 ,6.1894, 11.66 
1997-12-15, 1.9903 , 4.3281 ,6.1691, 11.61 
1997-12-16, 1.9879 , 4.3259 ,6.166, 11.62 
1997-12-17, 1.9836 , 4.3175 ,6.1517, 11.57 
1997-12-18, 1.9823 , 4.3207 ,6.1665, 11.65 
1997-12-19, 1.9746 , 4.3203 ,6.1753, 11.71 
1997-12-22, 1.9695 , 4.3142 ,6.171, 11.71 
1997-12-23, 1.9667 , 4.3105 ,6.1672, 11.69 
1997-12-24, 1.9612 , 4.3022 ,6.1541, 11.66 
1997-12-26, 1.9521 , 4.2926 ,6.1427, 11.64 
1997-12-29, 1.9496 , 4.2879 ,6.1331, 11.64 
1997-12-30, 1.9457 , 4.2764 ,6.1104, 11.56 
1997-12-31, 1.9429 , 4.2807 ,6.1281, 11.62 
1998-01-02, 1.9365 , 4.2891 ,6.1559, 11.74 
1998-01-05, 1.9401 , 4.3205 ,6.2186, 11.91 
1998-01-06, 1.9396 , 4.3221 ,6.2216, 11.93 
1998-01-07, 1.9360 , 4.3128 ,6.2029, 11.83 
1998-01-08, 1.9381 , 4.3308 ,6.2315, 11.89 
1998-01-09, 1.9357 , 4.3435 ,6.2645, 12.01 
1998-01-12, 1.9319 , 4.3392 ,6.2603, 12.01 
1998-01-13, 1.9271 , 4.3287 ,6.2415, 11.97 
1998-01-14, 1.9221 , 4.3156 ,6.2182, 11.94 
1998-01-15, 1.9193 , 4.3110 ,6.2087, 11.91 
1998-01-16, 1.9051 , 4.2862 ,6.1684, 11.82 
1998-01-20, 1.9012 , 4.2778 ,6.1554, 11.78 
1998-01-21, 1.8996 , 4.2786 ,6.1621, 11.80 
1998-01-22, 1.8979 , 4.2810 ,6.1621, 11.76 
1998-01-23, 1.8850 , 4.2461 ,6.097, 11.53 
1998-01-26, 1.8830 , 4.2510 ,6.1122, 11.63 
1998-01-27, 1.8763 , 4.2320 ,6.0815, 11.55 
1998-01-28, 1.8740 , 4.2306 ,6.0818, 11.57 
1998-01-29, 1.8752 , 4.2532 ,6.1267, 11.71 
1998-01-30, 1.8682 , 4.2506 ,6.1338, 11.75 
1998-02-02, 1.8636 , 4.2392 ,6.1122, 11.68 
1998-02-03, 1.8612 , 4.2401 ,6.1146, 11.66 
1998-02-04, 1.8589 , 4.2387 ,6.1107, 11.64 
1998-02-05, 1.8547 , 4.2265 ,6.0861, 11.55 
1998-02-06, 1.8451 , 4.2140 ,6.0745, 11.56 
1998-02-09, 1.8413 , 4.2035 ,6.0562, 11.51 
1998-02-10, 1.8385 , 4.2036 ,6.0607, 11.52 
1998-02-11, 1.8365 , 4.2107 ,6.0827, 11.64 
1998-02-12, 1.8338 , 4.2047 ,6.0757, 11.64 
1998-02-13, 1.8239 , 4.1999 ,6.0756, 11.68 
1998-02-17, 1.8220 , 4.2031 ,6.0925, 11.73 
1998-02-18, 1.8174 , 4.1925 ,6.072, 11.67 
1998-02-19, 1.8140 , 4.1858 ,6.062, 11.65 
1998-02-20, 1.8047 , 4.1732 ,6.0431, 11.59 
1998-02-23, 1.7999 , 4.1620 ,6.0209, 11.51 
1998-02-24, 1.7915 , 4.1341 ,5.9729, 11.37 
1998-02-25, 1.7898 , 4.1395 ,5.9927, 11.44 
1998-02-26, 2.0527 , 4.1298 ,5.9796, 11.39 
1998-02-27, 2.0449 , 4.4193 ,6.3047, 11.63 
1998-03-02, NA , 4.4024 ,6.2675, 11.50 
1998-03-03, 2.0348 , 4.3880 ,6.2417, 11.43 
1998-03-04, 2.0320 , 4.3866 ,6.2422, 11.45 
1998-03-05, 2.0299 , 4.3835 ,6.2324, 11.38 
1998-03-06, 2.0234 , 4.3850 ,6.2456, 11.43 
1998-03-09, 2.0217 , 4.3901 ,6.2613, 11.53 
1998-03-10, 2.0188 , 4.3879 ,6.2604, 11.54 
1998-03-11, 2.0171 , 4.3913 ,6.2715, 11.57 
1998-03-12, 2.0162 , 4.4003 ,6.2953, 11.69 
1998-03-13, 2.0069 , 4.3889 ,6.2783, 11.65 
1998-03-16, 2.0052 , 4.3940 ,6.2917, 11.71 
1998-03-17, 2.0016 , 4.3886 ,6.2803, 11.67 
1998-03-18, 1.9980 , 4.3816 ,6.2688, 11.63 
1998-03-19, 1.9940 , 4.3761 ,6.2606, 11.62 
1998-03-20, 1.9858 , 4.3671 ,6.2597, 11.64 
1998-03-23, 1.9830 , 4.3641 ,6.258, 11.65 
1998-03-24, 1.9798 , 4.3595 ,6.2552, 11.65 
1998-03-25, 1.9739 , 4.3421 ,6.2243, 11.55 
1998-03-26, 1.9691 , 4.3312 ,6.2077, 11.50 
1998-03-27, 1.9594 , 4.3181 ,6.1917, 11.49 
1998-03-30, 1.9562 , 4.3087 ,6.1749, 11.45 
1998-03-31, 1.9557 , 4.3178 ,6.1923, 11.51 
1998-04-01, 1.9544 , 4.3257 ,6.2095, 11.58 
1998-04-02, 1.9532 , 4.3316 ,6.2292, 11.66 
1998-04-03, 1.9499 , 4.3458 ,6.2613, 11.78 
1998-04-06, 1.9453 , 4.3326 ,6.2381, 11.71 
1998-04-07, 1.9422 , 4.3273 ,6.2266, 11.68 
1998-04-08, 1.9383 , 4.3165 ,6.2045, 11.59 
1998-04-09, 1.9262 , 4.3032 ,6.192, 11.59 
1998-04-13, 1.9197 , 4.2853 ,6.1582, 11.49 
1998-04-14, 1.9173 , 4.2887 ,6.1692, 11.53 
1998-04-15, 1.9154 , 4.2898 ,6.1772, 11.57 
1998-04-16, 1.9134 , 4.2908 ,6.1764, 11.58 
1998-04-17, 1.9052 , 4.2805 ,6.1699, 11.57 
1998-04-20, 1.9006 , 4.2697 ,6.149, 11.50 
1998-04-21, 1.8956 , 4.2581 ,6.1301, 11.43 
1998-04-22, 1.8932 , 4.2552 ,6.1262, 11.40 
1998-04-23, 1.8901 , 4.2515 ,6.1201, 11.37 
1998-04-24, 1.8823 , 4.2467 ,6.1201, 11.43 
1998-04-27, 1.8748 , 4.2158 ,6.0591, 11.24 
